business_id;RestaurantsPriceRange2;BusinessAcceptsCreditCards;lot;street;validated;BusinessParking:garage;valet;BikeParking;GoodForKids;RestaurantsTakeOut;OutdoorSeating;WiFi;RestaurantsGoodForGroups;Alcohol;RestaurantsDelivery;HasTV;RestaurantsReservations;casual;classy;intimate;trendy;upscale;hipster;NoiseLevel;RestaurantsAttire;Caters;divey;breakfast;brunch;dinner;GoodForMeal:dessert;latenight;lunch;touristy;Ambience:romantic;RestaurantsTableService;WheelchairAccessible;ByAppointmentOnly;romantic;Ambience:touristy;BusinessAcceptsBitcoin;Music:dj;GoodForDancing;DogsAllowed;jukebox;live;video;background_music;karaoke;HappyHour;BestNights:monday;friday;saturday;sunday;thursday;tuesday;wednesday;no_music
F8FHXQBpMu1erLSTwUxYeQ;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
58iFZcePTG9d_J9_aeDKtw;2;True;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
FhHD0Y_TPysnHOfB8uS6eQ;1;True;True;False;False;False;False;True;False;True;False;True;True;ufull_bar;False;True;False;True;False;False;False;False;False;average;casual;False;False;False;False;False;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
mdoALqA201oRodl-lN_czg;2;NA;False;True;False;False;False;True;True;True;False;True;True;ufull_bar;True;False;False;True;False;False;False;False;True;average;casual;True;NA;True;True;True;False;False;True;NA;NA;False;True;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6aRmF_EGtSxVstCGK9Kh7A;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rgnvT2gHHfW_jW1ZbIa_-g;1;True;True;False;False;False;False;True;NA;True;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-zhywnaBiGRNcr6kbDagBQ;1;True;NA;NA;NA;NA;NA;True;True;True;True;False;True;none;False;False;False;True;False;False;False;False;False;quiet;casual;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
A4NuAm6Ie1aYOtFQc_rb0Q;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
IFEybzKdD8DJqHfASQnssQ;2;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
OKMsgCE9vDdzzF_9ERxLcw;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7x5pDqeLhA8Ezdsz_3JTMQ;2;NA;False;True;False;False;False;True;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6wkmaCRxb13tRjGtYHLpWQ;NA;NA;False;False;False;False;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
jas8f0efpFSDGMM4RIGzeQ;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ibkwcLZwaJ1pnPJVaI_-uA;2;True;True;False;False;False;False;True;True;True;False;True;True;beer_and_wine;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
jpve3MeW71FnyLO3JQvQpA;3;NA;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ii9kqE9s4456Jn9asz-BPQ;2;NA;True;True;False;False;False;True;True;True;True;False;True;ufull_bar;False;True;True;False;False;False;True;False;False;average;casual;False;False;False;False;True;False;True;False;False;False;NA;NA;NA;NA;NA;NA;False;NA;NA;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;False
G1mPdGpIEr4UequrK94LNA;1;True;True;False;False;False;False;NA;True;True;True;True;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
825nC-s-cQG6Hsul5Gm2cA;2;True;True;False;False;False;False;True;True;True;False;True;True;unone;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
e6W3BJwtPE7VzwkCNrjcKw;2;True;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
jXEkwEYDM_FyRJC72nSI0w;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
58APdML-PG_OD4El2ePTvw;2;NA;False;True;False;False;False;True;True;True;False;True;True;ufull_bar;False;False;False;True;False;False;True;False;False;average;casual;False;NA;True;True;False;False;False;False;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
gTw6PENNGl68ZPUpYWP50A;2;True;True;False;False;False;False;True;True;True;True;False;True;ufull_bar;False;False;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;True;False;False;False;True;NA;NA;NA;NA;NA;False;False;NA;False;False;False;False;False;True;False;False;True;True;False;False;True;False
7OANCScfnOAGFsy-yuVjLA;2;True;True;True;False;False;False;NA;True;True;False;True;True;none;False;True;False;True;False;False;False;False;False;NA;casual;NA;False;False;False;False;False;False;True;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
LkmRdUKz7cKNls3BpKHxRA;2;NA;False;True;False;False;False;False;False;True;True;True;True;ufull_bar;False;True;True;False;False;False;False;False;False;loud;casual;NA;False;False;False;True;True;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MatGnwADyILP8utonlTWDg;2;True;False;False;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;very_loud;casual;False;False;False;False;True;True;True;True;False;False;True;NA;NA;NA;NA;NA;False;False;NA;False;False;False;True;False;True;False;True;True;False;False;False;True;NA
IghwtXL8ZgK2dEL62Pzhrw;1;True;False;False;False;False;False;False;True;True;True;False;True;none;False;False;False;True;False;False;False;False;False;average;casual;True;True;False;False;True;False;False;True;NA;NA;False;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7PK9PIdWdPtAp0gB31hO7Q;2;NA;False;True;False;False;False;True;True;True;False;False;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;True;True;False;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RFfmJ9_MsG4HPvuTOq1y3g;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
xXGRRmCIf6t6Bn-NvxHYwA;2;True;False;False;False;False;False;True;True;True;False;True;True;ubeer_and_wine;True;True;False;False;False;False;False;False;False;quiet;casual;NA;False;False;False;False;False;False;True;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
d5n5CsoJNu-tKEbfI6U3tA;2;True;True;False;False;False;False;True;True;True;False;True;True;full_bar;False;False;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;True;False;True;False;False;True;True;NA;NA;NA;NA;False;False;NA;False;False;False;True;False;True;True;False;False;False;False;True;True;False
hxUxeY8DG9lhyjCVo_s-pw;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;True;True;False;NA;NA;False;False;False;True;NA;NA;NA;NA;NA;True;False;False;False;False;False;False;False;NA
bQ_wtZvMb__OhprY5bF9aQ;2;True;True;False;False;False;False;True;True;True;True;True;True;ufull_bar;True;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
SvHAczHxIJ00QlJ9ovQR8g;3;True;False;False;False;True;True;False;NA;NA;True;True;True;full_bar;NA;False;True;False;False;False;True;False;False;very_loud;NA;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;True;True;False;True;False;False;NA
nWT453HEcutW6tC6ktQUQA;2;True;False;True;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0FUtlsQrJI7LhqDPxLumEw;2;True;True;False;False;False;False;True;True;True;True;True;True;none;False;False;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kUtQT0IgfJaBE-5uP0r4sQ;1;True;False;True;False;True;False;True;False;False;True;True;True;ufull_bar;False;True;False;False;False;False;False;False;False;very_loud;casual;False;True;NA;NA;NA;NA;NA;NA;False;False;False;True;NA;NA;NA;False;True;NA;NA;True;True;True;False;False;True;False;True;True;False;False;False;True;False
zBd5JvFWuMGlnCYLaGsXZg;1;False;False;False;False;False;False;True;True;True;False;True;True;none;False;True;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
HK3CeOd04GYtJ4pGoIThsQ;1;NA;True;False;False;False;False;True;NA;True;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
WSvj3dy6u0LEoROMTy1ZQQ;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
pYMVEUmjK4tkKr1wn0ne3A;1;True;True;False;False;False;False;True;True;True;True;True;True;unone;False;False;False;True;False;False;False;False;False;quiet;casual;True;False;True;True;False;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9T2PtiwZPt360MhaM37VvA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Zv77o3aDuNDY0t3fCU2ebQ;2;True;True;False;False;False;False;NA;True;True;False;NA;True;ufull_bar;False;True;NA;False;False;False;False;False;False;quiet;casual;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ae6qfBgYn_zk7Crg8-K_xA;2;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hPclwunHi36YV8cPghWJBg;1;True;True;False;False;False;False;True;True;True;False;False;False;unone;True;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;False;False;True;True;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
-QSerLMzt7oH22HXd8uCYw;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
nyM76RUyFzekHHmYEU-KBQ;2;NA;False;True;False;False;False;True;True;True;False;False;True;unone;False;False;True;True;False;False;False;False;False;average;casual;True;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
V0GHF8CkhOovDeQKCn7YQg;1;True;True;False;False;False;False;True;True;True;False;True;True;unone;False;False;False;True;False;False;False;False;False;average;casual;False;False;True;True;False;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
eE4MUd3m6j6yISWjEYjyPQ;NA;True;True;False;False;False;False;True;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7Tp53xZh1ypd2wbudP6Qcw;1;False;False;False;False;True;False;True;True;True;True;False;True;unone;False;True;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Crz3YPKbXdRzftigOr62_w;1;True;True;False;False;False;False;True;True;True;True;False;True;unone;False;False;False;False;False;False;False;False;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
D4mjIxNRmC7ZTlLFVxSyuQ;2;NA;False;True;False;False;False;True;True;False;False;False;False;ufull_bar;False;False;True;True;False;False;False;False;True;average;casual;False;NA;False;True;False;False;False;False;NA;NA;True;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
z5KWNSDvgv-4I62P8l8Ynw;1;True;True;False;False;False;False;True;NA;True;True;True;NA;none;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;False;False;False;False;False;False;NA;NA;NA;True;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9LE2yGl23qxitNc9mkpbjA;1;NA;False;True;False;False;False;True;True;True;False;False;True;unone;True;True;False;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
h6BfSMMGfhNF9WCkTU0RMQ;1;NA;False;True;False;False;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
STtrEGylaYOXoXQFLP5OAQ;2;True;False;True;False;False;False;True;False;False;True;False;False;ufull_bar;False;False;True;False;False;True;False;False;False;average;casual;False;False;False;False;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;False;False;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;False
nN7qTJiwdDwvKR2i7G2o1w;2;True;False;False;False;False;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
haH3OJfq01UHomh8M3vifg;1;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
qFqueIKCVF5PlXmjl1YY9Q;1;True;False;True;False;False;False;True;True;True;True;False;True;unone;True;False;False;False;False;False;True;False;False;average;casual;True;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
fyqjibJc4jZSiNVDlaZ2Ug;2;NA;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
vna49NPM-7B11tcFPTgnsg;2;NA;False;True;False;False;False;True;False;False;False;True;True;ufull_bar;False;False;True;False;False;False;True;False;False;average;casual;False;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Q0fW4psOyHqGbkbF13ucqw;1;True;True;False;False;False;False;True;True;True;True;False;True;beer_and_wine;False;True;False;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;False;True;NA;NA;False;True;NA;False;False;False;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0aw3HbxkZ4G7pkPYt10fhA;2;True;True;False;False;False;False;True;True;True;False;True;True;full_bar;False;False;True;False;False;False;False;False;False;average;casual;True;False;False;False;True;True;False;True;NA;NA;NA;True;NA;False;False;NA;False;NA;NA;False;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;False
hAzyf-By2T6TUGhDOGq4HA;2;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;False;NA;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
G7Lr3ML_16qrZja631R3Tg;2;True;False;False;False;False;False;True;True;True;False;False;False;none;True;False;True;False;False;False;False;False;False;quiet;casual;True;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
cbddL2q8uRA38RwycB0FJg;2;True;False;True;False;False;False;True;True;True;True;True;True;ufull_bar;NA;True;True;False;False;True;False;False;False;average;casual;True;False;False;False;True;False;False;False;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KPlv7uqI9ylL_1Q1k_Fs3g;2;True;True;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
yymNrvk1cioG5Bn5lWH2QQ;2;True;False;True;False;True;False;True;True;True;False;True;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;True;False;False;False;True;False;True;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hpeXkAXzF1JXoGI7xJwJDQ;2;True;True;True;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9-h_fl0tj4l0vPHRJbJxkQ;2;True;False;False;False;False;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Kal1hFMTEzdXYpa5MNzUPw;2;NA;False;True;False;False;False;True;False;NA;False;True;True;ufull_bar;NA;True;True;True;False;False;False;False;False;loud;NA;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;False;NA;NA;NA;NA;False;NA;NA;False;False;False;False;False;True;True;True;True;False;False;False;False;False
3glVZZh_vyZH1VvPU0307A;3;NA;False;True;False;False;False;True;False;True;True;False;True;ufull_bar;False;False;True;False;False;False;False;False;False;average;casual;False;NA;False;False;True;False;False;False;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
HedTudf-5G6B1rpd-hH1CQ;1;True;True;False;False;False;False;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Q_rXSLM1n2hM_XYzjvBq4w;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KpBV5pNyURtPha1QS-u5Gw;1;True;True;False;False;False;False;NA;False;NA;False;NA;True;ufull_bar;NA;True;NA;False;False;False;False;False;False;very_loud;NA;NA;False;NA;NA;NA;NA;NA;NA;False;False;NA;NA;NA;NA;NA;NA;True;NA;NA;False;True;False;True;False;NA;NA;NA;NA;NA;NA;NA;NA;False
2BZC1BYnWjjJMHIVu0ZAMg;NA;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EwPw_OmYFU6bELJmmcbItg;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
34kE4d6zgcpevHOl8NRV-A;2;True;True;False;False;False;False;False;True;True;False;False;True;ufull_bar;False;True;True;True;False;False;False;False;False;average;casual;False;False;False;False;True;False;False;True;False;False;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
